timestamp,buffer_len,memory_bytes
2025-07-16T10:15:31.888,1,357512
2025-07-16T10:15:32.041,2,714192
2025-07-16T10:15:32.283,3,1070872
2025-07-16T10:15:32.422,4,1427552
2025-07-16T10:15:32.586,5,1784264
2025-07-16T10:15:32.775,1,357512
2025-07-16T10:15:32.923,2,714192
2025-07-16T10:15:33.050,3,1070872
2025-07-16T10:15:33.257,4,1427552
2025-07-16T10:15:33.468,5,1784264
2025-07-16T10:15:33.684,1,357512
2025-07-16T10:15:33.810,2,714192
2025-07-16T10:15:34.052,3,1070872
2025-07-16T10:15:34.286,4,1427552
2025-07-16T10:15:34.539,5,1784264
2025-07-16T10:15:34.684,1,357512
2025-07-16T10:15:34.813,2,714192
2025-07-16T10:15:34.963,3,1070872
2025-07-16T10:15:35.181,4,1427552
2025-07-16T10:15:35.319,5,1784264
2025-07-16T10:15:35.496,1,357512
2025-07-16T10:15:35.645,2,714192
2025-07-16T10:15:35.772,3,1070872
2025-07-16T10:15:35.906,4,1427552
2025-07-16T10:15:36.170,5,1784264
2025-07-16T10:15:36.388,1,357512
2025-07-16T10:15:36.586,2,714192
2025-07-16T10:15:36.710,3,1070872
2025-07-16T10:15:36.832,4,1427552
2025-07-16T10:15:36.968,5,1784264
2025-07-16T10:15:37.193,1,357512
2025-07-16T10:15:37.394,2,714192
2025-07-16T10:15:37.533,3,1070872
2025-07-16T10:15:37.683,4,1427552
2025-07-16T10:15:37.821,5,1784264
2025-07-16T10:15:37.977,1,357512
2025-07-16T10:15:38.088,2,714192
2025-07-16T10:15:38.274,3,1070872
2025-07-16T10:15:38.406,4,1427552
2025-07-16T10:15:38.602,5,1784264
2025-07-16T10:15:38.852,1,357512
2025-07-16T10:15:38.968,2,714192
2025-07-16T10:15:39.152,3,1070872
2025-07-16T10:15:39.283,4,1427552
2025-07-16T10:15:39.506,5,1784264
2025-07-16T10:15:39.667,1,357512
2025-07-16T10:15:39.794,2,714192
2025-07-16T10:15:39.978,3,1070872
2025-07-16T10:15:40.129,4,1427552
2025-07-16T10:15:40.337,5,1784264
2025-07-16T10:15:40.478,1,357512
2025-07-16T10:15:40.600,2,714192
2025-07-16T10:15:40.728,3,1070872
2025-07-16T10:15:40.957,4,1427552
2025-07-16T10:15:41.216,5,1784264
2025-07-16T10:15:41.428,1,357512
2025-07-16T10:15:41.616,2,714192
2025-07-16T10:15:41.745,3,1070872
2025-07-16T10:15:41.887,4,1427552
2025-07-16T10:15:42.099,5,1784264
2025-07-16T10:15:42.260,1,357512
2025-07-16T10:15:42.378,2,714192
2025-07-16T10:15:42.512,3,1070872
2025-07-16T10:15:42.704,4,1427552
2025-07-16T10:15:42.839,5,1784264
2025-07-16T10:15:42.981,1,357512
2025-07-16T10:15:43.099,2,714192
2025-07-16T10:15:43.303,3,1070872
2025-07-16T10:15:43.523,4,1427552
2025-07-16T10:15:43.697,5,1784264
2025-07-16T10:15:43.921,1,357512
2025-07-16T10:15:44.037,2,714224
2025-07-16T10:15:44.185,3,1070904
2025-07-16T10:15:44.320,4,1427584
2025-07-16T10:15:44.494,5,1784296
2025-07-16T10:15:44.632,1,357512
2025-07-16T10:15:44.803,2,714192
2025-07-16T10:15:44.936,3,1070872
2025-07-16T10:15:45.068,4,1427552
2025-07-16T10:15:45.212,5,1784264
2025-07-16T10:15:45.358,1,357512
2025-07-16T10:15:45.535,2,714192
2025-07-16T10:15:45.706,3,1070872
2025-07-16T10:15:45.845,4,1427552
2025-07-16T10:15:46.078,5,1784264
2025-07-16T10:15:46.254,1,357512
2025-07-16T10:15:46.482,2,714192
2025-07-16T10:15:46.606,3,1070872
2025-07-16T10:15:46.727,4,1427552
2025-07-16T10:15:47.035,5,1784264
2025-07-16T10:15:47.197,1,357512
2025-07-16T10:15:47.315,2,714192
2025-07-16T10:15:47.448,3,1070872
2025-07-16T10:15:47.631,4,1427552
2025-07-16T10:15:47.842,5,1784264
2025-07-16T10:15:48.025,1,357512
2025-07-16T10:15:48.247,2,714192
2025-07-16T10:15:48.371,3,1070872
2025-07-16T10:15:48.537,4,1427552
2025-07-16T10:15:48.673,5,1784264
